UHAL,2014,6.175,69710.435,41.16,22.23,18.96,0.5,3.93,24.84,12.67,10.81,26.25,29.35,29.13,nan,35.25,33.33,5.97,74.54,5.59,5.24,1.25,4.66,nan,78.3,0.92,0.5,0.3702244424118764511362836840
UHAL,2013,7.358333333333333333333333333,66766.067,41.14,19.51,15.97,0.51,4.32,23.37,11.9,4.93,3.35,28.9,34.39,-92.59,25.64,37.28,6.76,76.84,5.52,5.2,1.34,5.76,nan,63.38,0.99,0.51,0.1951732256979482004709048100
UHAL,2012,8.075,64621.020,43.4,16.56,12.96,0.55,4.49,19.38,8.67,11.42,48.61,11.87,14.66,-19.02,23.48,49.03,45.81,77.74,1.07,0.94,1.43,4.26,82.06,85.65,1.09,0.55,0.8755618642062928791104802460
APEI,2016,4.866666666666666666666666667,74497.901,62.63,15.64,12.26,1.0,1.21,9.63,9.63,-4.5,-6.31,-25.48,-22.8,32.3,5.24,51.05,13.15,17.47,3.88,3.63,nan,8.66,20.45,42.13,3.02,1.0,0.02036659877800407331975560081
APEI,2015,5.266666666666666666666666667,72482.854,63.76,16.19,15.98,1.09,1.28,13.75,13.75,-6.32,-20.58,-20.7,-17.17,-15.31,8.32,43.14,16.72,21.96,2.58,2.24,nan,7.82,26.55,46.69,3.1,1.09,0.3191832348199892530897367007
APEI,2014,6.175,69710.435,64.64,18.84,18.91,1.23,1.27,18.53,18.53,6.23,-2.38,-2.75,-0.85,-8.21,7.33,45.73,16.2,21.38,2.82,2.57,nan,8.16,33.31,44.73,3.62,1.23,-0.4952535937076213723894765392
APEI,2013,7.358333333333333333333333333,66766.067,65.77,20.47,20.56,1.29,1.31,22.23,22.13,5.09,-1.98,-0.68,nan,119.09,6.34,42.92,19.97,23.78,2.15,1.98,nan,11.05,46.63,33.03,3.8,1.29,-0.1518288474810213940648723257
APEI,2012,8.075,64621.020,64.85,21.95,21.99,1.44,1.39,27.75,27.7,20.41,9.45,3.84,5.38,-61.11,11.27,59.37,23.18,27.97,2.56,2.37,nan,11.6,55.6,31.47,4.43,1.44,0.2034883720930232558139534884
ANGI,2016,4.866666666666666666666666667,74497.901,94.82,4.82,4.5,1.95,34.98,-741.58,-5.28,-6.04,nan,nan,nan,nan,3.77,45.95,59.1,97.14,0.78,0.59,12.48,18.85,91.17,19.37,4.03,1.95,0.2709599027946537059538274605
ANGI,2015,5.266666666666666666666666667,72482.854,93.65,-0.43,-0.62,2.09,nan,nan,nan,9.24,nan,nan,nan,nan,9.63,52.96,65.16,101.36,0.81,0.65,nan,17.06,68.83,21.4,5.34,2.09,-0.1197860962566844919786096257
