ATVI,2014,6.175,69710.435,65.4,26.84,22.25,0.31,2.04,12.05,7.31,-3.82,-13.78,-17.33,18.95,-0.42,2.43,46.85,18.4,50.95,2.55,2.03,0.6,48.61,81.37,7.51,29.88,0.31,0.9210918114143920595533498759
ATVI,2013,7.358333333333333333333333333,66766.067,66.59,29.94,28.78,0.32,2.12,11.26,7.69,-5.62,-5.44,-12.1,-5.94,-6.45,1.61,44.54,17.16,52.74,2.6,2.06,0.7,48.66,83.2,7.5,32.85,0.32,0.1301177790241166573191250701
ATVI,2012,8.075,64621.020,65.77,29.88,30.02,0.35,1.25,10.32,10.28,2.12,7.24,5.9,9.78,44.55,1.5,44.18,18.68,20.3,2.37,1.92,nan,50.96,80.49,7.16,31.95,0.35,0.6789077212806026365348399247
ACXM,2016,4.866666666666666666666666667,74497.901,42.55,0.69,-2.39,0.69,1.65,0.96,1.2,-16.66,-75.45,nan,nan,262.34,7.51,32.7,19.48,39.21,1.68,1.51,0.23,64.68,28.65,5.64,4.21,0.69,0.02835820895522388059701492537
ACXM,2015,5.266666666666666666666666667,72482.854,38.62,-1.25,-5.14,0.77,1.88,-1.59,-0.34,-7.06,-75.78,nan,nan,-83.42,11.12,31.31,18.75,46.82,1.67,1.25,0.36,59.01,16.98,6.19,4.66,0.77,0.2810707456978967495219885277
ACXM,2014,6.175,69710.435,37.21,5.42,-0.66,0.87,1.94,1.36,1.76,-0.17,-5.27,-84.61,-84.0,12.29,8.89,50.29,18.85,48.4,2.67,2.39,0.42,54.38,15.84,6.71,4.9,0.87,0.03206709422792303897385298471
ACXM,2013,7.358333333333333333333333333,66766.067,24.04,9.62,8.28,0.91,1.92,9.36,7.45,-2.77,-9.72,-25.44,-15.73,-51.8,6.27,38.82,18.9,47.84,2.05,1.73,0.38,54.67,14.49,6.68,4.54,0.91,-0.4518658734451054624121146566
ACXM,2012,8.075,64621.020,24.16,10.26,5.9,0.89,2.01,12.91,9.34,-2.53,4.89,nan,nan,68.15,5.03,38.47,21.65,50.13,1.77,1.5,0.41,55.87,12.28,6.53,4.45,0.89,1.117983963344788087056128293
IOTS,2016,4.866666666666666666666666667,74497.901,48.56,-27.9,-26.45,0.91,2.82,-56.86,-32.12,1.64,nan,nan,nan,nan,5.64,68.38,33.36,64.56,2.05,1.68,0.71,52.49,119.8,6.95,12.8,0.91,2.486486486486486486486486486
IOTS,2015,5.266666666666666666666666667,72482.854,42.73,-15.34,-19.52,1.06,2.04,nan,nan,4.33,nan,nan,nan,nan,1.29,78.77,35.33,50.98,2.23,1.68,0.32,35.99,128.87,10.14,32.85,1.06,-0.7600518806744487678339818418
ADBE,2016,4.866666666666666666666666667,74497.901,86.0,25.51,24.51,0.48,1.71,16.2,13.03,22.08,64.94,85.65,87.1,53.55,4.48,45.96,22.13,41.57,2.07,1.99,0.26,46.92,40.36,7.78,7.3,0.48,0.7021855269548324429334628460
