company_Symbol,year,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,growth_rate
FCCY,2016,4.866666667,74497.901,nan,nan,32.65,0.04,9.91,9.25,nan,-2.27,nan,7.17,6.54,nan,1.07,nan,nan,89.91,nan,nan,0.18,nan,nan,nan,3.91,0.04,-0.021390374
FCCY,2015,5.266666667,72482.854,nan,nan,30.83,0.05,10.09,9.47,nan,13.3,nan,98.9,93.39,nan,1.71,nan,nan,90.09,nan,nan,0.81,nan,nan,nan,3.87,0.05,0.452991453
FCCY,2014,6.175,69710.435,nan,nan,17.62,0.05,10.98,5.6,nan,25.85,nan,-24.64,-35.79,nan,1.25,nan,nan,90.9,nan,nan,0.5,nan,nan,nan,3.59,0.05,0.241080039
FCCY,2013,7.358333333,66766.067,nan,nan,27.45,0.04,10.86,8.67,nan,-7.25,nan,14.22,10.83,nan,0.71,nan,nan,90.79,nan,nan,0.42,nan,nan,nan,2.96,0.04,-0.010496183
FCCY,2012,8.075,64621.02,nan,nan,25.27,0.04,12.93,8.43,nan,19.46,nan,28.72,22.73,nan,3.32,nan,nan,92.26,nan,nan,0.94,nan,nan,nan,3.13,0.04,0.318238994
SRCE,2016,4.866666667,74497.901,nan,nan,34.46,0.05,8.16,8.72,nan,3.51,nan,0.52,2.3,nan,15.09,nan,nan,87.74,nan,nan,0.2,nan,nan,nan,1.53,0.05,0.107254814
SRCE,2015,5.266666667,72482.854,nan,nan,35.45,0.05,8.06,9.14,nan,4.88,nan,-1,-0.13,nan,25.62,nan,nan,87.59,nan,nan,0.18,nan,nan,nan,1.73,0.05,0.446712018
SRCE,2014,6.175,69710.435,nan,nan,38.61,0.05,7.86,9.68,nan,1.79,nan,5.66,7.17,nan,14.93,nan,nan,87.28,nan,nan,0.19,nan,nan,nan,2.05,0.05,-0.100262314
SRCE,2013,7.358333333,66766.067,nan,nan,35.87,0.05,8.06,9.61,nan,0.46,nan,10.73,10.4,nan,12.12,nan,nan,87.61,nan,nan,0.2,nan,nan,nan,2.29,0.05,0.074201628
SRCE,2012,8.075,64621.02,nan,nan,32.49,0.05,8.15,9.17,nan,1.61,nan,2.98,3.06,nan,4.07,nan,nan,87.72,nan,nan,0.23,nan,nan,nan,3.4,0.05,0.445903124
ANCX,2016,4.866666667,74497.901,nan,nan,33.91,0.06,11.87,14.29,nan,15.09,nan,6.39,5.48,nan,1.15,nan,nan,91.58,nan,nan,0.5,nan,nan,nan,10.97,0.06,0.002881844
ANCX,2015,5.266666667,72482.854,nan,nan,35.96,0.06,10.8,14.82,nan,20.33,nan,10.73,9.77,nan,0.35,nan,nan,90.74,nan,nan,0.5,nan,nan,nan,9.64,0.06,0.356793744
ANCX,2014,6.175,69710.435,nan,nan,39.3,0.06,10.65,14.66,nan,-9.59,nan,5.44,4.72,nan,0.39,nan,nan,90.61,nan,nan,nan,nan,nan,nan,7.12,0.06,0.209219858
ANCX,2013,7.358333333,66766.067,nan,nan,37.81,0.07,9.29,14.48,nan,-30.15,nan,-25.48,-25.73,nan,0.56,nan,nan,89.24,nan,nan,nan,nan,nan,nan,7.14,0.07,0.131772575
ANCX,2012,8.075,64621.02,nan,nan,39.81,0.1,9.47,20.36,nan,33.77,nan,55.63,55.45,nan,0.33,nan,nan,89.44,nan,nan,0.07,nan,nan,nan,10.05,0.1,0.15
ACNB,2016,4.866666667,74497.901,nan,nan,30.36,0.04,10.05,9.26,nan,1.38,nan,-1.34,-1.64,nan,4.71,nan,nan,90.05,nan,nan,0.62,nan,nan,nan,2.69,0.04,-0.0544
ACNB,2015,5.266666667,72482.854,nan,nan,29.16,0.04,10.01,9.8,nan,4.87,nan,7.07,7.02,nan,3.7,nan,nan,90.01,nan,nan,0.67,nan,nan,nan,2.68,0.04,0.46713615
ACNB,2014,6.175,69710.435,nan,nan,27.46,0.04,9.91,9.49,nan,3.26,nan,10.47,9.62,nan,7.04,nan,nan,89.9,nan,nan,0.74,nan,nan,nan,2.72,0.04,-0.020689655
ACNB,2013,7.358333333,66766.067,nan,nan,26.15,0.04,9.79,8.95,nan,-1.97,nan,4.83,4.7,nan,4.88,nan,nan,89.79,nan,nan,0.77,nan,nan,nan,2.85,0.04,0.204318937
ACNB,2012,8.075,64621.02,nan,nan,26.05,0.04,10.37,8.94,nan,0.2,nan,4.52,4.2,nan,4.43,nan,nan,90.36,nan,nan,0.59,nan,nan,nan,3.05,0.04,0.116192831
AGFS,2016,4.866666667,74497.901,80.09,8.43,11.57,0.17,2.41,6.32,6.46,2.73,nan,nan,nan,13.01,4.71,18.19,9.71,58.18,1.89,1.59,0.99,150.41,151.72,2.43,16.2,0.17,1.79245283
AGFS,2015,5.266666667,72482.854,62.44,-10.83,-61.72,0.16,2.88,-28.64,-13.96,nan,nan,nan,nan,nan,3.76,17.65,10.03,65.3,1.76,1.55,1.17,154.52,79.29,2.36,25.24,0.16,-0.58135861
AGFS,2014,6.175,69710.435,83.02,38.37,38.37,nan,44.26,-26.82,-26.82,nan,nan,nan,nan,nan,nan,0.37,0.15,97.74,2.46,2.22,nan,nan,nan,nan,nan,nan,-0.340625
ABTX,2016,4.866666667,74497.901,nan,nan,38.09,0.04,8.76,8.49,nan,15.42,nan,44.75,22.38,nan,1.56,nan,nan,88.58,nan,nan,0.75,nan,nan,nan,5.28,0.04,0.041493776
ABTX,2015,5.266666667,72482.854,nan,nan,32.84,0.05,8.06,7.8,nan,70.22,nan,75.3,-5.3,nan,2.3,nan,nan,87.6,nan,nan,0.04,nan,nan,nan,5.72,0.05,0.528541226
AMBC,2016,4.866666667,74497.901,2.91,1.18,0.95,4.78,15.81,103.36,28.25,8.01,29.82,nan,nan,-26.43,0.32,67.9,75.12,93.67,0.9,0.47,1.69,21.62,57.36,16.88,117.01,4.78,-0.289777778
AMBC,2015,5.266666667,72482.854,2.6,0.98,0.2,5.52,43.78,-10.41,-1.87,13.71,10.69,nan,nan,207.73,0.17,73.31,81.85,97.72,0.9,0.46,5.51,19.51,50.27,18.71,144.73,5.52,0.596877218
AMBC,2014,6.175,69710.435,2.49,1.01,0.56,5.91,11,12.93,8.51,35.94,21.57,-36.25,-36.41,104.67,0.22,78.02,80.11,90.91,0.97,0.47,1.02,18.87,45.28,19.34,140.41,5.91,-0.424897959
AMBC,2013,7.358333333,66766.067,2.85,1.12,0.94,5.12,8.16,18.16,12.64,10.65,-21.79,-39.68,-34.29,-48.69,0.23,76.08,78.6,87.74,0.97,0.49,0.6,20.73,49.05,17.61,111.09,5.12,-0.002442997
ATAX,2016,4.866666667,74497.901,47.01,-65.39,165.15,0.02,3.37,0.01,1.03,-23.54,nan,-10.61,nan,-937,3.65,81.75,11.31,100,10.28,10.19,1.95,nan,255.72,nan,0.14,0.02,0.12037037
ATAX,2015,5.266666667,72482.854,44.65,-47.78,126,0.03,2.79,7.75,3.93,29.19,nan,76.99,36,nan,18.07,77.43,5.96,100,20.26,19.99,1.68,nan,186.9,nan,0.17,0.03,0.067193676
ATAX,2014,6.175,69710.435,46,-35.06,103.73,0.03,2.4,5.45,4.11,7.69,nan,-57.57,-37.5,nan,164.82,77.3,2.82,100,46.98,9.36,1.36,nan,188.6,nan,0.15,0.03,-0.038022814
ATAX,2013,7.358333333,66766.067,8.87,-69.46,109.58,0.03,2.63,17.67,7.68,23.85,nan,696.74,185.71,nan,97.32,16.8,3.59,100,7.54,6.97,1.27,nan,135.13,nan,0.17,0.03,-0.163751987
ATAX,2012,8.075,64621.02,40.36,-27.37,20.92,0.04,2.27,3.37,3.09,-25.05,nan,nan,nan,nan,60.78,61.66,4.62,100,24.08,23.56,1.19,nan,198.61,nan,0.13,0.04,-0.056971514
AMNB,2016,4.866666667,74497.901,nan,nan,50.68,0.04,8.34,8.17,nan,1.29,nan,8.39,9.25,nan,5.7,nan,nan,88,nan,nan,0.19,nan,nan,nan,2.59,0.04,0.100574713
AMNB,2015,5.266666667,72482.854,nan,nan,50.16,0.04,7.82,8.09,nan,18.24,nan,18.04,6.79,nan,2.36,nan,nan,87.22,nan,nan,0.19,nan,nan,nan,2.69,0.04,0.358844201
AMNB,2014,6.175,69710.435,nan,nan,48.64,0.04,7.75,7.47,nan,-7.52,nan,-19.09,-19,nan,1.98,nan,nan,87.09,nan,nan,0.22,nan,nan,nan,2.27,0.04,0.032245062
AMNB,2013,7.358333333,66766.067,nan,nan,51.65,0.04,7.8,9.52,nan,-6.34,nan,-1.62,-1.96,nan,1.51,nan,nan,87.19,nan,nan,0.22,nan,nan,nan,2.37,0.04,-0.054857143
AMNB,2012,8.075,64621.02,nan,nan,50.6,0.05,7.86,10.13,nan,23.01,nan,38.33,24.39,nan,1.14,nan,nan,87.28,nan,nan,0.23,nan,nan,nan,2.43,0.05,0.300148588
ANAT,2016,4.866666667,74497.901,nan,nan,6.17,0.13,5.27,3.98,nan,6.98,nan,-25.51,-25.61,214,1.47,nan,nan,81.03,nan,nan,0.03,nan,nan,nan,27.27,0.13,0.029211139
ANAT,2015,5.266666667,72482.854,nan,nan,8.9,0.13,5.33,5.47,nan,-1.09,nan,-1.7,-1.74,nan,1.08,nan,nan,81.24,nan,nan,0.03,nan,nan,nan,26.07,0.13,0.218441381
ANAT,2014,6.175,69710.435,nan,nan,10.78,0.13,5.31,5.73,nan,-2.2,nan,-7.89,-7.92,102,1.05,nan,nan,81.17,nan,nan,0.02,nan,nan,nan,28,0.13,-0.104936111
ANAT,2013,7.358333333,66766.067,nan,nan,11.62,0.13,5.56,6.69,nan,4.42,nan,40.48,40.23,nan,0.82,nan,nan,82.02,nan,nan,0.03,nan,nan,nan,31.23,0.13,-0.002444561
ANAT,2012,8.075,64621.02,nan,nan,9.1,0.13,6.04,5.1,nan,-1.19,nan,-0.63,-1.25,1000,1.03,nan,nan,83.43,nan,nan,0.03,nan,nan,nan,35.02,0.13,0.677258749
ABCB,2016,4.866666667,74497.901,nan,nan,34.33,0.05,10.66,12.42,nan,24.53,nan,76.51,63.78,nan,3.38,nan,nan,90.62,nan,nan,0.13,nan,nan,nan,2.68,0.05,0.105504587
ABCB,2015,5.266666667,72482.854,nan,nan,24.79,0.05,10.86,9.28,nan,22.75,nan,5.49,-13.01,nan,4.82,nan,nan,90.79,nan,nan,0.16,nan,nan,nan,2.39,0.05,0.282730215
ABCB,2014,6.175,69710.435,nan,nan,28.27,0.06,11.03,11.74,nan,30.72,nan,93.44,94.67,nan,2.68,nan,nan,90.93,nan,nan,0.23,nan,nan,nan,2.12,0.06,0.325663027
ABCB,2013,7.358333333,66766.067,nan,nan,20.68,0.05,12.7,6.77,nan,6.89,nan,38.68,63.04,nan,3.46,nan,nan,91.37,nan,nan,0.26,nan,nan,nan,1.82,0.05,0.214590242
ABCB,2012,8.075,64621.02,nan,nan,2.5,0.05,12.01,4.39,nan,9.16,nan,-31.57,-39.47,nan,5.95,nan,nan,90.76,nan,nan,0.17,nan,nan,nan,2.04,0.05,0.690152122
AMSF,2016,4.866666667,74497.901,nan,nan,28.44,0.26,3.33,17.11,nan,-1.07,nan,10.51,9.76,nan,0.41,nan,nan,69.97,nan,nan,nan,nan,nan,nan,61.9,0.26,-0.012028869
AMSF,2015,5.266666667,72482.854,nan,nan,25.18,0.27,3.31,15.64,nan,-0.76,nan,31.3,29.93,nan,0.24,nan,nan,69.78,nan,nan,nan,nan,nan,nan,59.75,0.27,0.224950884
AMSF,2014,6.175,69710.435,nan,nan,18.25,0.29,3.26,12.43,nan,13.38,nan,22.98,22.41,915,0.24,nan,nan,69.33,nan,nan,nan,nan,nan,nan,54.64,0.29,0.201605288
AMSF,2013,7.358333333,66766.067,nan,nan,16.61,0.28,3.19,10.9,nan,10.92,nan,48.66,46.84,nan,0.32,nan,nan,68.64,nan,nan,nan,nan,nan,nan,46.7,0.28,0.002840909
AMSF,2012,8.075,64621.02,nan,nan,11.56,0.27,3.2,8.02,nan,14.46,nan,21.67,22.48,nan,0.37,nan,nan,68.78,nan,nan,nan,nan,nan,nan,41.89,0.27,0.550091743
ASRV,2016,4.866666667,74497.901,nan,nan,8.93,0.04,12.09,2.37,nan,-3.67,nan,-61.48,-61.29,nan,2.83,nan,nan,91.73,nan,nan,0.69,nan,nan,nan,4.1,0.04,0.121621622
ASRV,2015,5.266666667,72482.854,nan,nan,18.76,0.05,11.73,6.05,nan,4.67,nan,98.38,106.67,nan,1.74,nan,nan,89.64,nan,nan,0.7,nan,nan,nan,4.03,0.05,0.15625
ASRV,2014,6.175,69710.435,nan,nan,13.36,0.05,11.66,3.03,nan,-0.49,nan,-41.79,-42.31,nan,3.56,nan,nan,89.5,nan,nan,0.59,nan,nan,nan,3.7,0.05,0.022364217
ASRV,2013,7.358333333,66766.067,nan,nan,18.41,0.05,11.44,5.48,nan,3.09,nan,3.06,23.81,nan,6.18,nan,nan,89.27,nan,nan,0.41,nan,nan,nan,3.9,0.05,0.0330033
ASRV,2012,8.075,64621.02,nan,nan,18.49,0.05,11.19,4.66,nan,2.82,nan,-22.92,-12.5,nan,5.61,nan,nan,88.96,nan,nan,0.29,nan,nan,nan,4.19,0.05,0.006644518
ATLO,2016,4.866666667,74497.901,nan,nan,46.6,0.04,8.28,9.64,nan,1.62,nan,4.8,4.97,152,1.42,nan,nan,87.92,nan,nan,0.17,nan,nan,nan,2.9,0.04,-0.156060606
ATLO,2015,5.266666667,72482.854,nan,nan,45.38,0.04,8.23,9.51,nan,3.42,nan,-1.55,-1.83,nan,4.85,nan,nan,87.85,nan,nan,0.2,nan,nan,nan,2.87,0.04,0.358583779
AFSI,2016,4.866666667,74497.901,nan,nan,9.15,0.28,9.6,15.19,nan,15.65,nan,-18.39,-25.71,-287,2.14,nan,nan,85.42,nan,nan,0.6,nan,nan,nan,18.35,0.28,-0.632213294
AFSI,2015,5.266666667,72482.854,nan,nan,10.07,0.31,7.05,22.66,nan,13.73,nan,12.66,2.75,nan,3.58,nan,nan,82.82,nan,nan,0.4,nan,nan,nan,21.7,0.31,-0.110750244
AFSI,2014,6.175,69710.435,nan,nan,10.16,0.33,7.97,28.28,nan,54.24,nan,53.69,48.5,nan,1.89,nan,nan,85.12,nan,nan,0.53,nan,nan,nan,32.16,0.33,0.094560967
AFSI,2013,7.358333333,66766.067,nan,nan,13.62,0.29,8.43,23.15,nan,44.5,nan,63.42,57.08,nan,1.47,nan,nan,86.96,nan,nan,0.55,nan,nan,nan,29.91,0.29,0.721542228
AFSI,2012,8.075,64621.02,nan,nan,11.71,0.28,6.48,17.5,nan,37.62,nan,4.43,2.06,nan,1.63,nan,nan,84.36,nan,nan,0.41,nan,nan,nan,27.13,0.28,0.253067485
ANCB,2016,4.866666667,74497.901,nan,nan,2.85,0.05,6.83,0.78,nan,3.2,nan,-94.96,-94.96,nan,1.52,nan,nan,85.35,nan,nan,0.98,nan,nan,nan,1.86,0.05,-0.094229364
ANCB,2015,5.266666667,72482.854,nan,nan,12.7,0.05,5.95,16.74,nan,0.72,nan,2223.17,nan,nan,7.12,nan,nan,83.2,nan,nan,0.16,nan,nan,nan,1.69,0.05,0.057551178
ANCB,2014,6.175,69710.435,nan,nan,8.28,0.04,7.25,0.8,nan,-8.57,nan,nan,nan,nan,6.15,nan,nan,86.21,nan,nan,0.33,nan,nan,nan,1.6,0.04,0.269117647
ANCB,2013,7.358333333,66766.067,nan,nan,6,0.04,8.63,-0.48,nan,-13.71,nan,nan,nan,nan,0.73,nan,nan,88.42,nan,nan,1.24,nan,nan,nan,1.68,0.04,0.115363587
ANCB,2012,8.075,64621.02,nan,nan,1.98,0.05,8.71,-3.07,nan,-2.83,nan,nan,nan,nan,1.33,nan,nan,88.53,nan,nan,1.2,nan,nan,nan,1.82,0.05,0.288028169
ACGL,2016,4.866666667,74497.901,nan,nan,19.22,0.17,4.6,10.84,nan,11.93,nan,28.82,30.32,nan,0.34,nan,nan,71.06,nan,nan,0.39,nan,nan,nan,nan,0.17,0.051917951
ACGL,2015,5.266666667,72482.854,nan,nan,14.26,0.17,3.94,8.83,nan,-1.86,nan,-35.55,-32.06,-345,0.4,nan,nan,72.35,nan,nan,0.22,nan,nan,nan,nan,0.17,0.237132616
ACGL,2014,6.175,69710.435,nan,nan,20.83,0.2,3.79,14.6,nan,16.52,nan,17.56,18.74,nan,0.49,nan,nan,71.14,nan,nan,0.15,nan,nan,nan,nan,0.2,0.180203046
ACGL,2013,7.358333333,66766.067,nan,nan,21.35,0.19,3.68,13.53,nan,2.91,nan,19.6,25.81,-772,0.5,nan,nan,71.14,nan,nan,0.17,nan,nan,nan,nan,0.19,-0.009884403
ACGL,2012,8.075,64621.02,nan,nan,17.44,0.19,3.68,12.19,nan,10.34,nan,35.99,35.69,660,0.55,nan,nan,70.99,nan,nan,0.08,nan,nan,nan,nan,0.19,0.355974557
ACGLP,2016,4.866666667,74497.901,nan,nan,19.22,0.17,4.6,10.84,nan,11.93,nan,28.82,nan,nan,0.34,nan,nan,71.06,nan,nan,0.39,nan,nan,nan,nan,0.17,0.188831046
AGII,2016,4.866666667,74497.901,nan,nan,11.51,0.23,4.02,8.48,nan,5.2,nan,-10.11,-8.65,nan,2.03,nan,nan,75.12,nan,nan,0.21,nan,nan,nan,nan,0.23,-0.064397906
AGII,2015,5.266666667,72482.854,nan,nan,11.64,0.23,3.97,9.85,nan,-1.55,nan,-10.92,-8.81,nan,1.24,nan,nan,74.84,nan,nan,0.22,nan,nan,nan,nan,0.23,0.21141649
AGII,2014,6.175,69710.435,nan,nan,13.96,0.24,3.86,11.42,nan,3.71,nan,27.93,34.24,nan,2.52,nan,nan,74.09,nan,nan,0.23,nan,nan,nan,nan,0.24,0.186653287
AGII,2013,7.358333333,66766.067,nan,nan,12.17,0.22,4.22,9.31,nan,10.5,nan,173.81,181.29,nan,1.77,nan,nan,76.29,nan,nan,0.26,nan,nan,nan,nan,0.22,0.193055971
AROW,2016,4.866666667,74497.901,nan,nan,43.86,0.04,11.19,11.88,nan,5.68,nan,7.59,6.24,nan,1.52,nan,nan,91.06,nan,nan,0.32,nan,nan,nan,3.66,0.04,-0.136571719
AROW,2015,5.266666667,72482.854,nan,nan,43.4,0.04,11.43,11.89,nan,5.19,nan,5.57,5.31,-640,1.8,nan,nan,91.25,nan,nan,0.35,nan,nan,nan,3.36,0.04,0.490523124
AROW,2014,6.175,69710.435,nan,nan,37.51,0.04,11.03,11.89,nan,6.09,nan,7.18,6.61,nan,1.64,nan,nan,90.94,nan,nan,0.15,nan,nan,nan,3.1,0.04,0.008024455
AROW,2013,7.358333333,66766.067,nan,nan,36.63,0.04,11.26,11.85,nan,-0.29,nan,-1.73,-2.41,nan,2.65,nan,nan,91.12,nan,nan,0.21,nan,nan,nan,2.9,0.04,0.055667608
AROW,2012,8.075,64621.02,nan,nan,37.67,0.04,11.5,12.96,nan,0.57,nan,1.12,0.91,nan,9.55,nan,nan,91.31,nan,nan,0.52,nan,nan,nan,3.28,0.04,0.085851949
ASFI,2016,4.866666667,74497.901,nan,nan,24.38,0.22,1.4,4.31,nan,32.81,nan,289.88,320,nan,0.32,nan,nan,28.79,nan,nan,0.37,nan,nan,nan,153.5,0.22,-0.234693878
ASFI,2015,5.266666667,72482.854,nan,nan,11.61,0.18,1.3,1.11,nan,27.68,nan,-65.84,-66.67,nan,0.22,nan,nan,23.51,nan,nan,0.28,nan,nan,nan,67.61,0.18,0.232704403
ASFI,2014,6.175,69710.435,nan,nan,33.74,0.15,1.19,3.36,nan,-20.4,nan,115.52,114.29,nan,0.04,nan,nan,16.47,nan,nan,0.18,nan,nan,nan,35.15,0.15,-0.091428571
ASFI,2013,7.358333333,66766.067,nan,nan,8.59,0.19,1.22,1.62,nan,-2.03,nan,-72.72,-70,974,1.88,nan,nan,18.38,nan,nan,0.21,nan,nan,nan,42.67,0.19,0.039192399
ASFI,2012,8.075,64621.02,nan,nan,39.74,0.17,1.38,5.88,nan,4.51,nan,-4.6,-1.41,282,1.51,nan,nan,27.73,nan,nan,0.36,nan,nan,nan,60.64,0.17,-0.114616193
AAME,2016,4.866666667,74497.901,nan,nan,2.12,0.52,3.02,2.15,nan,0.08,nan,-39.93,-42.11,nan,0.24,nan,nan,66.88,nan,nan,0.32,nan,nan,nan,nan,0.52,-0.170731707
AAME,2015,5.266666667,72482.854,nan,nan,3.44,0.53,3.07,3.86,nan,-0.23,nan,-0.95,nan,nan,0.19,nan,nan,67.42,nan,nan,0.33,nan,nan,nan,nan,0.53,-0.178356713
AAME,2014,6.175,69710.435,nan,nan,2.95,0.52,3.04,3.87,nan,0.58,nan,-59.81,-60.42,nan,2.48,nan,nan,67.13,nan,nan,0.32,nan,nan,nan,nan,0.52,0.2382134
AAME,2013,7.358333333,66766.067,nan,nan,6.78,0.52,3.17,10.21,nan,18.27,nan,148.47,166.67,nan,0.81,nan,nan,68.4,nan,nan,0.41,nan,nan,nan,nan,0.52,-0.014669927
AAME,2012,8.075,64621.02,nan,nan,3.63,0.45,3.03,3.89,nan,18.17,nan,34.83,50,nan,0.12,nan,nan,66.98,nan,nan,0.39,nan,nan,nan,nan,0.45,0.323624595
ACBI,2016,4.866666667,74497.901,nan,nan,29.84,0.04,8.98,4.53,nan,76.93,nan,nan,nan,nan,1.17,nan,nan,88.87,nan,nan,0.52,nan,nan,nan,5.39,0.04,-0.073684211
ACFC,2016,4.866666667,74497.901,nan,nan,39.1,0.04,10.43,7.65,nan,27.75,nan,-16.84,-16,nan,2.65,nan,nan,90.41,nan,nan,2.17,nan,nan,nan,2.35,0.04,0.386764706
ACFC,2015,5.266666667,72482.854,nan,nan,27.23,0.04,10.62,10.08,nan,16.2,nan,481.61,455.56,nan,8.02,nan,nan,90.58,nan,nan,2.57,nan,nan,nan,1.87,0.04,0.160409556
ACFC,2014,6.175,69710.435,nan,nan,23.69,0.03,9.77,1.93,nan,7.09,nan,nan,nan,nan,3.72,nan,nan,89.76,nan,nan,1.71,nan,nan,nan,1.67,0.03,0.476070529
ACFC,2013,7.358333333,66766.067,nan,nan,-29.17,0.03,11.2,-21.56,nan,-23.4,nan,nan,nan,nan,1.36,nan,nan,91.07,nan,nan,1.68,nan,nan,nan,1.56,0.03,-0.083140878
ACFC,2012,8.075,64621.02,nan,nan,0.43,0.04,19.19,-15.41,nan,-10.96,nan,nan,nan,nan,1.4,nan,nan,94.79,nan,nan,3.35,nan,nan,nan,1.98,0.04,1.154228856
AFH,2016,4.866666667,74497.901,30.9,14.66,11.58,0.61,2.77,12.78,8.1,-15.17,-10.6,33.74,33.05,20.99,7.47,14.86,8.06,63.93,1.84,1.72,0.98,68.6,17.2,5.32,2.19,0.61,0.138504155
AFH,2015,5.266666667,72482.854,30.44,13.91,8.32,0.67,3.01,10.09,6.62,25.85,8.12,-33.02,-33.33,-25.06,6.99,15.92,8.85,66.82,1.8,1.67,1.13,68.25,19.42,5.35,2.57,0.67,-0.092964824
AFH,2014,6.175,69710.435,32.58,16.19,13.65,0.73,3.66,15.84,7.05,122.45,36.88,18.93,2.91,51.9,6.36,19.48,10.86,72.68,1.79,1.65,1.55,64.06,19.23,5.7,2.61,0.73,0.219362745
AFH,2013,7.358333333,66766.067,39.27,26.32,24.93,0.77,1.3,18.72,19.02,18.91,30.25,25.3,22.86,45.64,10.63,40.77,12.37,22.96,3.3,3.16,nan,67.01,20.34,5.45,1.79,0.77,0.108695652
BWINA,2016,4.866666667,74497.901,nan,nan,13.5,0.28,2.85,7.25,nan,13.82,nan,24.32,23.87,nan,2.42,nan,nan,64.97,nan,nan,nan,nan,nan,nan,6.83,0.28,-0.030387845
BWINA,2015,5.266666667,72482.854,nan,nan,12.11,0.25,2.75,5.86,nan,-4.03,nan,-21.65,-21.72,nan,2.73,nan,nan,63.67,nan,nan,nan,nan,nan,nan,6.23,0.25,0.061094612
BWINA,2014,6.175,69710.435,nan,nan,15.2,0.26,2.86,7.61,nan,0.37,nan,-18.78,-19.18,nan,4.61,nan,nan,65.09,nan,nan,nan,nan,nan,nan,7.29,0.26,-0.017097581
BWINA,2013,7.358333333,66766.067,nan,nan,18.87,0.28,2.81,10.05,nan,11.01,nan,14.63,13.95,nan,9.83,nan,nan,64.4,nan,nan,nan,nan,nan,nan,11.98,0.28,-0.04194966
BWINA,2012,8.075,64621.02,nan,nan,17.78,0.28,2.84,9.59,nan,7.61,nan,nan,nan,186,1.55,nan,nan,64.73,nan,nan,nan,nan,nan,nan,20.76,0.28,0.059695174
BWINB,2016,4.866666667,74497.901,nan,nan,13.5,0.28,2.85,7.25,nan,13.82,nan,24.32,23.87,nan,2.42,nan,nan,64.97,nan,nan,nan,nan,nan,nan,6.83,0.28,-0.049603175
BWINB,2015,5.266666667,72482.854,nan,nan,12.11,0.25,2.75,5.86,nan,-4.03,nan,-21.65,-21.72,nan,2.73,nan,nan,63.67,nan,nan,nan,nan,nan,nan,6.23,0.25,0.048689139
BWINB,2014,6.175,69710.435,nan,nan,15.2,0.26,2.86,7.61,nan,0.37,nan,-18.78,-19.18,nan,4.61,nan,nan,65.09,nan,nan,nan,nan,nan,nan,7.29,0.26,-0.067882079
BWINB,2013,7.358333333,66766.067,nan,nan,18.87,0.28,2.81,10.05,nan,11.01,nan,14.63,13.95,nan,9.83,nan,nan,64.4,nan,nan,nan,nan,nan,nan,11.98,0.28,-0.05636896
BWINB,2012,8.075,64621.02,nan,nan,17.78,0.28,2.84,9.59,nan,7.61,nan,nan,nan,186,1.55,nan,nan,64.73,nan,nan,nan,nan,nan,nan,20.76,0.28,0.145012573
BANF,2016,4.866666667,74497.901,nan,nan,34.72,0.05,9.87,10.34,nan,5.52,nan,6.81,6.47,nan,3.49,nan,nan,89.87,nan,nan,0.04,nan,nan,nan,2.45,0.05,0.09929078
BANF,2015,5.266666667,72482.854,nan,nan,34.36,0.04,10.21,10.46,nan,6.06,nan,3.57,3.22,224,3.82,nan,nan,90.21,nan,nan,0.05,nan,nan,nan,2.37,0.04,0.587512794
BANF,2014,6.175,69710.435,nan,nan,32.82,0.04,10.79,10.96,nan,9.5,nan,17.62,15.76,193,4.14,nan,nan,90.73,nan,nan,0.04,nan,nan,nan,2.32,0.04,-0.075102556
BANF,2013,7.358333333,66766.067,nan,nan,31.87,0.04,10.84,10.09,nan,0.45,nan,4.66,3.87,nan,5.48,nan,nan,90.78,nan,nan,0.05,nan,nan,nan,2.17,0.04,0.130574385
BANF,2012,8.075,64621.02,nan,nan,31.28,0.04,11.59,10.35,nan,7.99,nan,13.76,14.68,180,5.32,nan,nan,91.37,nan,nan,0.05,nan,nan,nan,2.23,0.04,0.323418319
BMRC,2016,4.866666667,74497.901,nan,nan,44.5,0.04,8.78,10.4,nan,7.78,nan,25.45,24.34,962,1.26,nan,nan,88.61,nan,nan,0.02,nan,nan,nan,9.24,0.04,-0.025089606
BMRC,2015,5.266666667,72482.854,nan,nan,37.53,0.04,9.47,8.9,nan,-3.9,nan,-6.73,-7.6,nan,1.86,nan,nan,89.44,nan,nan,0.34,nan,nan,nan,7.97,0.04,0.306179775
BMRC,2014,6.175,69710.435,nan,nan,40.01,0.04,8.93,10.38,nan,18.91,nan,38.55,28.02,nan,2.94,nan,nan,88.81,nan,nan,0.1,nan,nan,nan,8.38,0.04,0.015402168
BMRC,2013,7.358333333,66766.067,nan,nan,33.39,0.04,9.98,8.58,nan,-4.92,nan,-19.91,-21.65,336,1.43,nan,nan,89.98,nan,nan,0.11,nan,nan,nan,7.24,0.04,0.212030422
BMRC,2012,8.075,64621.02,nan,nan,40.76,0.05,9.45,12.4,nan,0.31,nan,14.48,13.49,-163,1.74,nan,nan,89.42,nan,nan,0.1,nan,nan,nan,7.46,0.05,0.158302189
