Basic Industries,"['SHLM', 'ADES', 'AEGN', 'AMTX', 'AMRK', 'AMWD', 'AMRS', 'AQMS', 'RKDA', 'APWC', 'BCPC', 'CLXT', 'CVCO', 'CENX', 'CADC', 'CHNR', 'CDXS', 'CRWS', 'CSWI', 'CTIB', 'DELT', 'EVGN', 'GEVO', 'GLDD', 'GPP', 'GPRE', 'GURE', 'HCCI', 'HYGS', 'IOSP', 'FSTR', 'LAYN', 'LMB', 'MBII', 'MTRX', 'MERC', 'MRDN', 'MRDNW', 'MEOH', 'MPVD', 'MYRG', 'NEWA', 'NWPX', 'ZEUS', 'OPNT', 'OCC', 'OSN', 'PEIX', 'PAAS', 'PATK', 'PESI', 'PGLC', 'PLPC', 'PRIM', 'GOLD', 'RGSE', 'REGI', 'RGLD', 'SNES', 'SMED', 'SND', 'SSRM', 'STLD', 'SRCL', 'SRCLP', 'STRL', 'SYNL', 'SES', 'TANH', 'USLM', 'UFPI', 'USAP', 'VERU', 'WDFC', 'WWR', 'YTEN', 'ASIX', 'AEM', 'APD', 'AKS', 'AGI', 'AIN', 'ALB', 'AA', 'ATI', 'ACH', 'AMRC', 'AVD', 'AU', 'MT', 'AGX', 'AXTA', 'ABX', 'BDC', 'BHP', 'BAK', 'BBU', 'BVN', 'CBT', 'CCJ', 'CSL', 'CRS', 'CE', 'CF', 'CC', 'CBI', 'CGA', 'CHD', 'CINR', 'CLH', 'CLW', 'CLF', 'CDE', 'CMC', 'CMP', 'CSTM', 'GLW', 'CVA', 'CULP', 'UAN', 'UFS', 'DWDP', 'DRD', 'DY', 'DD^A', 'DD^B', 'EMN', 'ECL', 'EGO', 'EMES', 'EXK', 'NPO', 'EVA', 'FMSA', 'FOE', 'FBR', 'AG', 'FTK', 'FLR', 'FMC', 'FSM', 'FBHS', 'FNV', 'FCX', 'FF', 'GFA', 'GCP', 'BGC', 'GLT', 'GFI', 'GG', 'GRAM', 'GVA', 'FUL', 'HMY', 'HL', 'HL^B', 'HXL', 'HCLP', 'HBM', 'HUN', 'IAG', 'NGVT', 'IBP', 'IFF', 'IP', 'IPI', 'ICL', 'JEC', 'JELD', 'KS', 'KBR', 'KGC', 'KL', 'KMG', 'KOP', 'KRA', 'KRO', 'LEN', 'LEN.B', 'LAC', 'LPX', 'LXU', 'LXFR', 'LYB', 'MLM', 'MAS', 'DOOR', 'MTZ', 'MUX', 'MDU', 'MTL', 'MSB', 'MTX', 'MON', 'MOS', 'NP', 'NEU', 'NEM', 'NEXA', 'NL', 'OSB', 'NUE', 'NTR', 'OCIP', 'OLN', 'OMN', 'OEC', 'ORN', 'OR', 'PAH', 'POL', 'PKX', 'PPG', 'PQG', 'PX', 'PVG', 'PG', 'KWR', 'RYAM', 'RS', 'RFP', 'REX', 'RIO', 'ROG', 'RPM', 'RYI', 'SWM', 'SMG', 'SA', 'SEE', 'SXT', 'SBGL', 'SHI', 'SQM', 'SCCO', 'SCL', 'SUM', 'SXCP', 'SXC', 'TAHO', 'TECK', 'TS', 'TX', 'AES', 'TMST', 'TWI', 'BLD', 'TREX', 'TSE', 'TROX', 'TRQ', 'TPC', 'SLCA', 'UN', 'UL', 'X', 'VALE', 'VHI', 'VVV', 'VNTR', 'VRS', 'VSM', 'VMC', 'GRA', 'WST', 'WLK', 'WLKP', 'WPM', 'XRM', 'XIN', 'AUY', 'AXU', 'ALO', 'AAU', 'USAS', 'AKG', 'AUG', 'ASM', 'BTG', 'CMCL', 'LEU', 'LODE', 'DNN', 'EMX', 'UUUU', 'EGI', 'FSI', 'GMO', 'GORO', 'GSV', 'AUMN', 'GSS', 'GV', 'GPL', 'SIM', 'THM', 'KLDX', 'MAG', 'NSU', 'NGD', 'NXE', 'NAK', 'NG', 'TIS', 'PZG', 'PLG', 'PLM', 'SAND          ', 'SMTS', 'SVM', 'SKY', 'XPL', 'TRX', 'TGB', 'TMQ', 'URG', 'UEC', 'VGZ', 'WRN']"
Technology,"['VNET', 'TWOU', 'JOBS', 'ACIA', 'ACIW', 'ACMR', 'ATVI', 'ACXM', 'IOTS', 'ADBE', 'AMD', 'AGYS', 'AIRG', 'AMCN', 'ALRM', 'ALLT', 'MDRX', 'AOSL', 'GOOG', 'GOOGL', 'AABA', 'ALTR', 'AMBA', 'DOX', 'AMRH', 'AMRHW', 'AMSWA', 'AMKR', 'ASYS', 'ADI', 'ANSS', 'APPF', 'APPN', 'AAPL', 'AMAT', 'AAOI', 'APTI', 'ARRS', 'ASML', 'AZPN', 'ALOT', 'ASUR', 'TEAM', 'ATOM', 'ATTU', 'ADSK', 'ADP', 'AUTO', 'AVNW', 'AVID', 'AWRE', 'ACLS', 'AXTI', 'BOSC', 'BIDU', 'BAND', 'BBSI', 'BNFT', 'BILI', 'BKYI', 'BBOX', 'BLKB', 'BL', 'BRQS', 'EPAY', 'BLIN          ', 'BCOV', 'AVGO', 'BVSN', 'BRKS', 'CA', 'CCMP', 'CDNS', 'CAMP', 'CSIQ', 'CARB', 'CDLX', 'CARG', 'CASA', 'CAVM', 'CRNT', 'CERN', 'CEVA', 'CYOU', 'CHKP', 'CNIT', 'CCIH', 'CNET', 'IMOS', 'CRUS', 'CSCO', 'CTXS', 'CTSH', 'CHUBA', 'CHUBK', 'COMM', 'CVLT', 'CPSI', 'CTG', 'CMTL', 'CVON', 'CVONW', 'CSOD', 'CPAH', 'COUP', 'CRAY', 'CREE', 'CRTO', 'CCRN', 'CSGS', 'CSPI', 'CVV', 'CYBR', 'CY', 'CYRN', 'DWCH', 'DTRM', 'DGII', 'DMRC', 'DGLY', 'DIOD', 'DLHC', 'DBX', 'DSPG', 'EBIX', 'ELON', 'SATS', 'EDGW', 'EGAN', 'EA', 'EFII', 'ELTK', 'EMKR', 'EIGI', 'WATT', 'ERII', 'ENPH', 'PLUS', 'ERIC', 'EVBG', 'MRAM', 'EVOL', 'EXTR', 'FFIV', 'FB', 'FNSR', 'FEYE', 'FSLR', 'FISV', 'FIVN', 'FLEX', 'FPAY', 'FSCT', 'FRSX', 'FORM', 'FORTY', 'FTNT', 'FSNN', 'GDS', 'GFN', 'GFNCP', 'GFNSL', 'GIGM', 'GILT', 'GLUU', 'GEC', 'GSUM', 'GRPN', 'GSIT', 'HQCL', 'HLIT', 'HSTM', 'HSII', 'HIMX', 'HDP', 'HSON', 'ICHR', 'ICLK', 'INVE', 'INFO', 'IMMR', 'IMPV', 'INOD', 'ISSC', 'INOV', 'INPX', 'INSE', 'IDTI', 'INTC', 'LINK', 'IMI', 'INAP', 'IIJI', 'INTX', 'IVAC', 'INTU', 'IPAS', 'IPGP', 'JCOM', 'JASO', 'JKHY', 'JMU', 'KELYA', 'KELYB', 'KTCC', 'KFRC', 'KE', 'KONE', 'KOPN', 'KLIC', 'KVHI', 'LRCX', 'LTRX', 'LSCC', 'LTRPA', 'LTRPB', 'LPTH', 'LECO', 'LPSN', 'LOGI', 'LOGM', 'LFIN', 'LORL', 'MTSI', 'MGIC', 'MNGA', 'MAMS', 'MANH', 'MNTX', 'MRVL', 'MTCH', 'MTLS', 'MATR', 'MXIM', 'MGRC', 'MDCA', 'MTBC', 'MTBCP', 'MDSO', 'MLNX', 'MCHP', 'MU', 'MSCC', 'MSFT', 'MSTR', 'MIME', 'MNDO', 'MB', 'MIND', 'MINDP', 'MITK', 'MITL', 'MOBL', 'MOMO', 'MDB', 'MPWR', 'TYPE', 'MOSY', 'MOXC', 'MYSZ', 'NNDM', 'NH', 'NATI', 'NETE', 'NTAP', 'NLST', 'NTCT', 'NTWK', 'NICE', 'NUAN', 'NTNX', 'NVEC', 'NVDA', 'NXPI', 'OIIM', 'OCLR', 'OKTA', 'OMCL', 'ON', 'OTIV', 'OSS', 'OTEX', 'OSIS', 'PFIN', 'PCYG', 'PRKR', 'PCTY', 'PCTI', 'PDFS', 'PEGA', 'PRFT', 'PERI', 'PLAB', 'PXLW', 'PLXS', 'PNTR', 'COOL', 'POWI', 'PSDO', 'IPDN', 'PRGS', 'PFPT', 'PTC', 'QADA', 'QADB', 'QRVO', 'QCOM', 'QSII', 'QBAK', 'QLYS', 'QTNA', 'QRHC', 'QUIK', 'QUMU', 'RDCM', 'RSYS', 'RMBS', 'RPD', 'RCMT', 'RNWK', 'RP', 'RDVT', 'RCII', 'RESN', 'RBBN', 'RBCN', 'RMBL', 'SABR', 'SANM', 'SPNS', 'SCSC', 'SGMS', 'SEAC', 'STX', 'SCWX', 'LEDS', 'SMTC', 'SGOC', 'SEII', 'SHSP', 'PIXY', 'SSTI', 'SWIR', 'SIFY', 'SIGM', 'SGMA', 'SILC', 'SLAB', 'SIMO', 'SPIL', 'SLP', 'SINA', 'SWKS', 'SGH', 'SMSI', 'SMTX', 'SRAX', 'SCKT', 'SOHU', 'SEDG', 'SOFO', 'ANY', 'SPI', 'SPLK', 'SPSC', 'SSNC', 'STAF', 'SSYS', 'STRM', 'SPWR', 'SMCI', 'SPCB', 'SCON', 'SPRT', 'SYKE', 'SYMC', 'SYNC', 'SYNA', 'SNCR', 'SNPS', 'SYNT', 'TTWO', 'TLND', 'TECD', 'TCCO', 'TXN', 'DSGX', 'KEYW', 'MIDD', 'TSG', 'TTD', 'ULTI', 'TNTR', 'TISA', 'TSEM', 'TACT', 'TZOO', 'TRIP', 'TRVG', 'TRUE', 'TSRI', 'TTEC', 'TTMI', 'TCX', 'TWIN', 'UBNT', 'UCTT', 'UPLD', 'VRNS', 'VDSI', 'VECO', 'VRNT', 'VRSN', 'VRSK', 'VERI', 'VSAT', 'VIAV', 'VRTU', 'VUZI', 'WSTG', 'WEB', 'WB', 'WDC', 'WIX', 'WDAY', 'WSCI', 'XLNX', 'XPER', 'XPLR', 'XNET', 'YNDX', 'YY', 'ZBRA', 'ZIXI', 'ZS', 'ZNGA', 'DDD', 'WUBA', 'ATEN', 'AAN', 'ATU', 'ASX', 'AER', 'HIVE', 'AL', 'AYR', 'AYX', 'AMBR', 'AMN', 'AQ', 'ANET', 'ASGN', 'AUO', 'ATHM', 'BHE', 'BITA', 'BKI', 'BB', 'BOX', 'CACI', 'CAI', 'CARS', 'CSLT', 'CLS', 'ECOM          ', 'CMCM', 'CISN', 'CLDR', 'CVG', 'CLGX', 'CTS', 'CW', 'DQ', 'DVMT', 'DOV', 'DST', 'DXC', 'ETN', 'ELLI', 'EPAM', 'EVTC', 'AQUA', 'EXTN', 'FDS', 'SFUN', 'FIT', 'GDI', 'GTES', 'GLOB', 'GDDY', 'GHM', 'GWRE', 'HHS', 'HPE', 'HPQ', 'HMI', 'HUBS', 'ITW', 'INFY', 'IPHI', 'NSP', 'INST', 'IBM', 'IPG', 'INXN', 'JBL', 'JT', 'JKS', 'JBT', 'JNPR', 'KAI', 'KFY', 'KYO', 'LLL', 'LFGR', 'LDOS', 'LN', 'LKM', 'LXFT', 'MX', 'MAN', 'MRIN', 'MAXR', 'MXL', 'MFGP', 'MCRN', 'MIXT', 'MODN', 'MSI', 'MULE', 'NPTN', 'NEWR', 'NOK', 'OMC', 'OOMA', 'ORCL', 'PAGS', 'PANW', 'PKE', 'PAYC', 'PNR', 'PRO', 'PSTG', 'QTWO', 'QTM', 'RHT', 'SOL', 'RENN', 'RXN', 'RNG', 'RHI', 'RST', 'SAIL', 'CRM', 'SAP', 'SAIC', 'SMI', 'SEND', 'SQNS', 'NOW', 'SHOP', 'SSTK', 'SNAP', 'SOGO', 'SPA', 'SPXC', 'FLOW', 'SQ', 'SXI', 'SRT', 'STM', 'SWCH', 'SNX', 'DATA', 'TSM', 'TLRA', 'TNC', 'TDC', 'TGH', 'RUBI', 'TRTN', 'TBI', 'TWLO', 'TWTR', 'TYL', 'UIS', 'UMC', 'URI', 'VEEV', 'VMW', 'WBT', 'WIT', 'WK', 'WPP', 'XRX', 'YEXT', 'YGE', 'ZEN', 'ACY', 'BGSF', 'BDR', 'CVR', 'EMAN', 'JOB', 'GSB', 'GVP', 'IEC', 'IDN', 'INS', 'LIQT', 'MJCO', 'TEUM', 'RWC', 'TRT', 'VISI', 'WYY', 'ZDGE']"
Energy,"['AXAS', 'AHGP', 'ARLP', 'AETI', 'AREX', 'BLDP', 'BKEP', 'BKEPP', 'CLMT', 'CPST', 'CRZO', 'CDEV', 'CCLP', 'DWSN', 'FANG', 'DMLP', 'ESES', 'EGC', 'EVEP', 'XOG', 'GPOR', 'HNRG', 'HOLI', 'IPWR', 'ISRL', 'LGCY', 'LGCYO', 'LGCYP', 'LLEX', 'LONE', 'TUSK', 'MARPS', 'MMLP', 'MGEE', 'MCEP', 'NESR', 'NESRW', 'NCSM', 'ORIG', 'PTEN', 'PDCE', 'PVAC', 'PLUG', 'PNRG', 'PFIE', 'METC', 'RCON', 'ROSE', 'ROSEU', 'ROSEW', 'SAEX', 'SNDE', 'TELL', 'TRCH', 'TPIC', 'TGA', 'USEG', 'UPL', 'VTNR', 'VNOM', 'WLB', 'WPRT', 'WWD', 'ZN', 'ZNWAA', 'AAV', 'ANW', 'AEUA', 'APC', 'ANDV', 'ANDX', 'AR', 'APA', 'ARCH', 'AT', 'BHGE', 'BAS', 'BTE', 'BXE', 'BBL', 'BSM', 'BCEI', 'BPMP', 'BP', 'BPT', 'BGG', 'BC', 'BPL', 'BWXT', 'CJ', 'COG', 'WHD', 'CRC', 'CPE', 'CPE^A', 'CNQ', 'CVE', 'CGG', 'CHK', 'CHKR', 'CVX', 'SNP', 'CYD', 'XEC', 'CLD', 'CEO', 'CEIX', 'CNX', 'CRK', 'CXO', 'COP', 'CCR', 'CLR', 'CLB', 'CPG', 'CRT', 'CAPL', 'CMI', 'CVI', 'CVRR', 'CELP', 'DKL', 'DK', 'DNR', 'DVN', 'DO', 'DRQ', 'ESTE', 'ECT', 'ECR', 'EC', 'EMR', 'EEQ', 'EEP', 'ENB', 'ECA', 'NDRO', 'EGN', 'ETP', 'ERF', 'E', 'ESV', 'EOG', 'EPE', 'EQT', 'XOM', 'FELP', 'FET', 'FI', 'FTSI', 'GEK', 'GE', 'GEL', 'GPRK', 'GLP', 'HK', 'HAL', 'HLX', 'HP', 'HES', 'HESM', 'HPR', 'HEP', 'HFC', 'HGT', 'ICD', 'IO', 'JAG', 'JONE', 'FRAC', 'KEG', 'KRP', 'PHG', 'KOS', 'LPI', 'LBRT', 'MIC', 'MMP', 'MRO', 'MPC', 'MTDR', 'MTR', 'MPO', 'MPLX', 'MUR', 'MVO', 'NBR', 'NOV', 'NGS', 'NRP', 'NFX', 'NR', 'NGL', 'NINE', 'NE', 'NBL', 'NBLX', 'NOA', 'NRT', 'DNOW', 'NS', 'NSH', 'NSS', 'OMP', 'OAS', 'OBE', 'OXY', 'OII', 'OIS', 'ROYT', 'PHX', 'PARR', 'PKD', 'PE', 'PBF', 'PBFX', 'BTU', 'PBA', 'PGH', 'PBT', 'PZE', 'PTR', 'PBR', 'PQ', 'PSX', 'PSXP', 'PES', 'PXD', 'PAA', 'PAGP', 'PDS', 'PUMP', 'QEP', 'QES', 'RRC', 'RNGR', 'REN           ', 'RDC', 'RES', 'RSPP', 'SBR', 'SJT', 'SN', 'SD', 'SDT', 'SDR', 'PER', 'SSL', 'SLB', 'SDRL', 'SDLP', 'WTTR', 'SEMG', 'SHLX', 'SBOW', 'SM', 'SOI', 'SWN', 'SRLP', 'STO', 'SGY', 'SU', 'SUN', 'SPN', 'FTI', 'TTI', 'TPL', 'THR', 'TOT', 'TLP', 'RIG', 'TREC', 'UNT', 'EGY', 'VLO', 'VLP', 'VET', 'VOC', 'WTI', 'HCC', 'WFT', 'WMLP', 'WLL', 'WRD', 'INT', 'WPX', 'WPXP', 'YPF', 'AE', 'BRN', 'CEI', 'CKX', 'MCF', 'ENSV', 'ERN', 'EPM', 'GST', 'GDP', 'GTE', 'GLF', 'HUSA', 'IMO', 'LLEX', 'MXC', 'GBR', 'NOG', 'NES', 'PED', 'REI', 'SNMP', 'SRCI', 'SDPI', 'TGC', 'TAT', 'YUMA']"
Consumer Durables,"['ABIL', 'AMSC', 'CRMT', 'BSET', 'BLNK', 'BLNKW', 'CASY', 'CENT', 'CENTA', 'CTHR', 'CJJD', 'CDXC', 'CPRT', 'CRON', 'CYAN', 'DAKT', 'DOGZ', 'EDUC', 'EFOI', 'CLWT', 'FLXS', 'FOMX', 'FELE', 'HWKN', 'HELE', 'MLHR', 'HOFT', 'HDSN', 'IDSY', 'IDSA', 'IPHS', 'INSG', 'TILE', 'IRDM', 'IRDMB', 'IRBT', 'ITI', 'JASN', 'JASNW', 'KBAL', 'LAWS', 'LAZY', 'LFUS', 'LYTS', 'LITE', 'MAGS', 'MTEX', 'MDWD', 'NSSC', 'NAII', 'NHTC', 'NXEO', 'NXEOU', 'NXEOW', 'NVFY', 'NVMM', 'OBCI', 'OESX', 'PPSI', 'POOL', 'POWL', 'PRPL', 'PRPLW', 'RVLT', 'RUSHA', 'RUSHB', 'SCHN', 'SGLB', 'SGLBW', 'SLGN', 'SNBR', 'SODA', 'SUMR', 'TGLS', 'DXYN', 'GT', 'TA', 'TANNI', 'TANNL', 'TANNZ', 'HEAR', 'UTSI', 'VIRC', 'WLFC', 'XGTI', 'XGTIW', 'ABB', 'ACCO', 'AYI', 'AME', 'AIT', 'ARD', 'ABG', 'ASH', 'AN', 'AVY', 'AZZ', 'BLL', 'BMS', 'BRC', 'CWH', 'KMX', 'CVNA', 'CLX', 'CODI', 'CTB', 'CCK', 'DLX', 'ESE', 'ETH', 'GNRC', 'GPK', 'GPI', 'HBB', 'HI', 'HNI', 'KAMN', 'KAR', 'KMB', 'KNL', 'LZB', 'LEG', 'LAD', 'MHK', 'MUSA', 'NC', 'NTZ', 'ODC', 'OI', 'PKG', 'PAG', 'AGS', 'RBC', 'AOS', 'SAH', 'SON', 'SCS', 'TPX', 'UNVR', 'USNA', 'VCRA', 'WSO', 'WRK', 'WHR', 'CCF', 'DSS', 'ONP', 'VII']"
Consumer Non-Durables,"['ALCO', 'FUV', 'BUFF', 'BRID', 'BUR', 'CVGW', 'CALM', 'CSWC', 'CSWCL', 'CELH', 'CHKE', 'CTAS', 'CLAR', 'COKE', 'JVA', 'COLM', 'CORE', 'BREW', 'CROX', 'CUI', 'DTEA', 'DSWL', 'DFBG', 'EAST', 'EASTW', 'ENTG', 'ESCA', 'EVK', 'FARM', 'FAMI', 'FORD', 'FOSL', 'FOXF', 'FRPT', 'FORK', 'FNKO', 'FTFT', 'WILC', 'GPIC', 'GIII', 'GLAD', 'GLADN', 'HAS', 'TWNK', 'TWNKW', 'HWCC', 'ICON', 'IFON', 'IMTE', 'IPAR', 'ITRN', 'JJSF', 'JAKK', 'JBSS', 'JOUT', 'KBSF', 'KOSS', 'LANC', 'LNDC', 'LBIX', 'LWAY', 'LMNR', 'LRAD', 'LULU', 'MAT', 'MGPI', 'MDLZ', 'MNST', 'NAKD', 'FIZZ', 'NBEV', 'SEED', 'PEP', 'PERY', 'PPC', 'POPE', 'PRMW', 'RADA', 'RAND', 'RAVE', 'ABAC', 'RIBT', 'RIBTW', 'RELL', 'RCKY', 'RMCF', 'SANW', 'SAFM', 'SENEA', 'SENEB', 'SQBG', 'TYHT', 'SPTN', 'SHOO', 'SGC', 'TAIT', 'TLF', 'PETZ', 'TESS', 'CHEF', 'HAIN', 'KHC', 'SMPL', 'SMPLW', 'THST', 'UNFI', 'UG', 'UEIC', 'VRA', 'VOXX', 'WEYS', 'WVVI', 'WVVIP', 'GOLF', 'AGRO', 'MO', 'ABEV', 'ANFI', 'BUD', 'AXE', 'ATR', 'ADM', 'AFI', 'AWI', 'ARW', 'AVT', 'AVP', 'BGS', 'BERY', 'SAM', 'LND', 'BRFS', 'BTI', 'BG', 'CAL', 'ELY', 'CPB', 'GOOS', 'CRI', 'BORN', 'KOF', 'KO', 'CCE', 'CL', 'CCU', 'CAG', 'STZ', 'CZZ', 'COT', 'COTY', 'DAR', 'DF', 'DECK', 'DEO', 'DPZ', 'DPS', 'ELF', 'EPC', 'ENS', 'EL', 'FLO', 'FMX', 'FDP', 'GIS', 'GIL', 'GNC', 'GES', 'HOG', 'HSY', 'HRL', 'IBA', 'INGR', 'JILL', 'SJM', 'K', 'KN', 'LW', 'LUK', 'MKC', 'MKC.V', 'MED', 'KORS', 'TAP', 'MOV', 'MYE', 'NLS', 'NWL', 'NKE', 'NOMD', 'OXM', 'PFGC', 'PM', 'PF', 'POST', 'PVH', 'RL', 'REV', 'SITE', 'SKX', 'SNE', 'SVU', 'SYY', 'TPR', 'TEL', 'THO', 'TR', 'THS', 'TUP', 'TPB', 'TSN', 'UA', 'UAA', 'UFI', 'USFD', 'VFC', 'VGR', 'VCO', 'VSI', 'WCC', 'WGO', 'WWW', 'XXII', 'DIT', 'ALN', 'ROX', 'CAW', 'CMT', 'DLA', 'DXF', 'MSN', 'IGC', 'LEVB', 'REED', 'UUU']"
Miscellaneous,"['ACTG', 'AKAM', 'ALJJ', 'ARTX', 'ATHN', 'RILY', 'RILYG', 'RILYL', 'RILYZ', 'BKNG', 'BOXL', 'BSQR', 'CATM', 'CASS', 'CBAK', 'CDK', 'CCRC', 'CREG', 'CMPR', 'CLCT', 'CSGP', 'CRAI', 'CTRP', 'APPS', 'EBAY', 'EBAYL', 'ESIO', 'ETSY', 'XELA', 'EXLS', 'FNJN', 'FCEL', 'GPRO', 'GRVY', 'HQY', 'HPJ', 'HMSY', 'IKNX', 'INWK', 'IDCC', 'ITUS', 'KGJI', 'TAX', 'LLNW', 'LQDT', 'MARA', 'MCHX', 'MXWL', 'MELI', 'MGI', 'LABL', 'NTES', 'EGOV', 'NOVT', 'OMNT', 'PYPL', 'PFSW', 'PCOM', 'POLA', 'QIWI', 'QTRH', 'QNST', 'RRD', 'RDWR', 'REIS', 'REFR', 'RECN', 'RMNI', 'RMGN', 'RPXC', 'SREV', 'SFLY', 'SSNT', 'SITO', 'SGRP', 'SPEX', 'STMP', 'STCN', 'TRHC', 'TTGT', 'JYNT', 'NCTY', 'TIVO', 'ULBI', 'USAT', 'USATP', 'XELB', 'Z', 'ZG', 'ACN', 'BABA', 'ADS', 'ATKR', 'BFAM', 'BR', 'CAE', 'CAJ', 'CBZ', 'CNDT', 'COTV', 'DHX', 'DBD', 'DLB', 'KODK', 'EEX', 'ENR', 'ENV', 'FICO', 'FIS', 'FDC', 'FLT', 'GPN', 'GRUB', 'HRG', 'IMAX', 'ITGR', 'LC', 'LKSD', 'MA', 'MMS', 'MSCI', 'NCR', 'NLSN', 'PAR', 'PBI', 'QUAD', 'RRD', 'RBA', 'BID', 'SPB           ', 'TSS', 'TNET', 'PAY', 'VVI', 'V', 'WAGE', 'WU', 'WEX', 'WNS', 'WP', 'BTN', 'CTEK', 'ISDR', 'NTIP', 'VHC']"
