"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CARV","Carver Bancorp, Inc.","2.68","9905513.16","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/carv",
"CATY","Cathay General Bancorp","38.98","3161960968.58","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/caty",
"CATYW","Cathay General Bancorp","22.21","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/catyw",
"CBFV","CB Financial Services, Inc.","32.4047","132744298.1244","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbfv",
"CBOE","Cboe Global Markets, Inc.","109.34","12323158686.3","n/a","2010","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cboe",
"CBRE","CBRE Group, Inc.","46.73","15865217111.21","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/cbre",
"CBTX","CBTX, Inc.","28.7","744595210.8","n/a","2017","Finance","Major Banks","https://www.nasdaq.com/symbol/cbtx",
"CSFL","CenterState Bank Corporation","26.35","2203592450.95","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/csfl",
"CFBK","Central Federal Corporation","2.34","54553699.98","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cfbk",
"CVCY","Central Valley Community Bancorp","19.84","272825534.08","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cvcy",
"CNBKA","Century Bancorp, Inc.","78.75","438472833.75","n/a","1987","Finance","Major Banks","https://www.nasdaq.com/symbol/cnbka",
"CHFN","Charter Financial Corp.","21.58","326548603.16","n/a","2010","Finance","Savings Institutions","https://www.nasdaq.com/symbol/chfn",
"CHFC","Chemical Financial Corporation","54.23","3866762720.37","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/chfc",
"CHMG","Chemung Financial Corp","46.3","220444671.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/chmg",
"CCCR","China Commercial Credit, Inc.","1.13","21979533.95","n/a","2013","Finance","Major Banks","https://www.nasdaq.com/symbol/cccr",
"JRJC","China Finance Online Co. Limited","2.2","46683122.2","21219601","2004","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jrjc",
"HGSH","China HGS Real Estate, Inc.","1.26","56763000","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/hgsh",
"CLDC","China Lending Corporation","1.83","43478635.11","n/a","2014","Finance","Diversified Financial Services","https://www.nasdaq.com/symbol/cldc",
"LFC","China Life Insurance Company Limited","13.55","76597350550","n/a","2003","Finance","Life Insurance","https://www.nasdaq.com/symbol/lfc",
"XRF","China Rapid Finance Limited","4.08","263975008.56","n/a","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/xrf",
"CB","Chubb Limited","134.13","62481183569.97","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/cb",
"CINF","Cincinnati Financial Corporation","73","11978546713","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/cinf",
"CIT","CIT Group Inc (DEL)","51.08","6594775956.96","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cit",
"BLW","Citigroup Inc.","15.05","556908002.7","n/a","2003","Finance","Major Banks","https://www.nasdaq.com/symbol/blw",
"C","Citigroup Inc.","68.6","175638331426.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/c",
"C^K","Citigroup Inc.","27.87","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/c^k",
"C^N","Citigroup Inc.","27.11","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/c^n",
"CZNC","Citizens & Northern Corp","23.38","286330978.92","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cznc",
"CZWI","Citizens Community Bancorp, Inc.","13.975","82487171.975","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/czwi",
"CFG","Citizens Financial Group, Inc.","41.48","20230501657.76","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/cfg",
"CZFC","Citizens First Corporation","25.8997","65723208.2185","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/czfc",
"CIZN","Citizens Holding Company","22.4","109641392","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cizn",
"CIA","Citizens, Inc.","7.37","369103072.36","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/cia",
"CHCO","City Holding Company","69.48","1086017423.04","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/chco",
"CIVB","Civista Bancshares, Inc. ","22.92","233990761.32","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/civb",
"CIVBP","Civista Bancshares, Inc. ","72.5","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/civbp",
"CMSS","CM Seven Star Acquisition Corporation","9.79","257703070.68","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/cmss",
"CMSSR","CM Seven Star Acquisition Corporation","0.31","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/cmssr",
"CMSSU","CM Seven Star Acquisition Corporation","10.25","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/cmssu",
"CMSSW","CM Seven Star Acquisition Corporation","0.32","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/cmssw",
"CME","CME Group Inc.","158.26","53873149863.36","n/a","2002","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cme",
"CNA","CNA Financial Corporation","48.45","13140856143.45","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/cna",
"CCNE","CNB Financial Corporation","28.78","439883276.42","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ccne",
"CNO","CNO Financial Group, Inc.","21.9","3668810158.2","n/a","n/a","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/cno",
"CWAY","Coastway Bancorp, Inc.","27.25","119520434.75","n/a","2014","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cway",
"COBZ","CoBiz Financial Inc.","19.28","814335818.8","n/a","1998","Finance","Major Banks","https://www.nasdaq.com/symbol/cobz",
"CVLY","Codorus Valley Bancorp, Inc","28.01","249664277.98","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cvly",
"COHN","Cohen & Company Inc.","10.2001","12987246.7247","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cohn",
"CNS","Cohen & Steers Inc","39.34","1838677050.7","n/a","2004","Finance","Investment Managers","https://www.nasdaq.com/symbol/cns",
"CIGI","Colliers International Group Inc. ","69.55","2630239604.85","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/cigi",
"CBAN","Colony Bankcorp, Inc.","16.349","137973429.042","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cban",
"COLB","Columbia Banking System, Inc.","41.95","3063977282.45","n/a","1992","Finance","Major Banks","https://www.nasdaq.com/symbol/colb",
"CMA","Comerica Incorporated","94.92","16387459887.96","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cma",
"CBSH","Commerce Bancshares, Inc.","58.95","6301259702.1","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbsh",
"CBSHP","Commerce Bancshares, Inc.","25.8809","2371736131.8836","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbshp",
"CBU","Community Bank System, Inc.","53.04","2695560903.36","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbu",
"ESXB","Community Bankers Trust Corporation.","8.65","190944623.95","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/esxb",
"CFBI","Community First Bancshares, Inc.","11.25","84805312.5","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cfbi",
"CTBI","Community Trust Bancorp, Inc.","45.05","797868701.85","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ctbi",
"CWBC","Community West Bancshares","11.26","92495990.64","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cwbc",
"CNFR","Conifer Holdings, Inc.","5.8","49417902.4","n/a","2015","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/cnfr",
"CNOB","ConnectOne Bancorp, Inc.","28.6","918610292.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cnob",
"CTO","Consolidated-Tomoka Land Co.","60","335702400","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/cto",
"CNAC","Constellation Alpha Capital Corp.","9.9","183447000","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/cnac",
"CNACR","Constellation Alpha Capital Corp.","0.35","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/cnacr",
"CNACU","Constellation Alpha Capital Corp.","10.42","193082600","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/cnacu",
"CNACW","Constellation Alpha Capital Corp.","0.24","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/cnacw",
"CPSS","Consumer Portfolio Services, Inc.","3.71","80211064.43","n/a","1992","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/cpss",
"GYC","Corporate Asset Backed Corp CABCO","22.22","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gyc",
"CRVL","CorVel Corp.","49.65","937389269.25","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/crvl",
"ICBK","County Bancorp, Inc.","29.02","194133062.6","n/a","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/icbk",
"COWN","Cowen Inc.","14","412403320","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cown",
"COWNZ","Cowen Inc.","25.2","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cownz",
"CPF","CPB Inc.","28.65","856620216.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cpf",
"PMTS","CPI Card Group Inc.","2.55","28393520.7","n/a","2015","Finance","Finance Companies","https://www.nasdaq.com/symbol/pmts",
"BAP","Credicorp Ltd.","234.68","18718311480","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bap",
"CACC","Credit Acceptance Corporation","316.26","6106996096.74","n/a","1992","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/cacc",
"DGLD","Credit Suisse AG","40.73","16455327.3","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/dgld",
"DSLV","Credit Suisse AG","25.63","27268679.68","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/dslv",
"GLDI","Credit Suisse AG","9.15","123757428.3","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/gldi",
"SLVO","Credit Suisse AG","7.64","6494000","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/slvo",
"TVIX","Credit Suisse AG","10.34","487878351.62","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/tvix",
"TVIZ","Credit Suisse AG","13.75","6983597.5","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/tviz",
"UGLD","Credit Suisse AG","11.56","122716544.08","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ugld",
"USLV","Credit Suisse AG","9.91","265513308.33","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/uslv",
"USOI","Credit Suisse AG","27.17","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/usoi",
"VIIX","Credit Suisse AG","21.05","9139762.65","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/viix",
"VIIZ","Credit Suisse AG","7.82","899300","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/viiz",
"ZIV","Credit Suisse AG","62.03","109048740","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ziv",
"CS","Credit Suisse Group","16.16","41212105512.64","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cs",
"CRESY","Cresud S.A.C.I.F. y A.","21.4","794902507.8","37144977","1997","Finance","Real Estate","https://www.nasdaq.com/symbol/cresy",
"CFR","Cullen/Frost Bankers, Inc.","104.67","6673873918.32","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cfr",
"CURO","CURO Group Holdings Corp.","17.13","780467107.47","n/a","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/curo",
"CUBI","Customers Bancorp, Inc","28.86","907341545.76","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cubi",
"CUBS","Customers Bancorp, Inc","25.3584","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cubs",
"CVBF","CVB Financial Corporation","22.22","2447752022.54","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cvbf",
"DKT","Deutsch Bk Contingent Cap Tr V","25.58","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/dkt",
"DB","Deutsche Bank AG","13.87","28660996308.67","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/db",
"DXB","Deutsche Bank AG","25.6","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/dxb",
"DFBHU","DFB Healthcare Acquisitions Corp.","10.05","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/dfbhu",
"DHIL","Diamond Hill Investment Group, Inc.","200.92","705144210.84","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/dhil",
"DCOM","Dime Community Bancshares, Inc.","18.4","688757043.2","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/dcom",
"DFS","Discover Financial Services","70.34","24868739567.42","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/dfs",
"DHCP","Ditech Holding Corporation","8.79","328513513.29","n/a","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/dhcp",
"DNBF","DNB Financial Corp","34.4","147604448.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/dnbf",
"DGICA","Donegal Group, Inc.","15.29","431178091.74","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/dgica",
"DGICB","Donegal Group, Inc.","15.55","438510093.3","n/a","1986","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/dgicb",
"LYL","Dragon Victory International Limited","3.7584","43848001.2528","n/a","2017","Finance","Finance/Investors Services","https://www.nasdaq.com/symbol/lyl",
"DOTA","Draper Oakwood Technology Acquisition, Inc.","9.86","74689500","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/dota",
"DOTAR","Draper Oakwood Technology Acquisition, Inc.","0.57","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/dotar",
"DOTAU","Draper Oakwood Technology Acquisition, Inc.","10.75","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/dotau",
"DOTAW","Draper Oakwood Technology Acquisition, Inc.","0.845","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/dotaw",
"DNB","Dun & Bradstreet Corporation (The)","115.56","4285517870.16","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/dnb",
"ETFC","E*TRADE Financial Corporation","55.24","14646673712.68","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/etfc",
"EBMT","Eagle Bancorp Montana, Inc.","20.7","113031356.4","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ebmt",
"EGBN","Eagle Bancorp, Inc.","59","2024153120","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/egbn",
"EFBI","Eagle Financial Bancorp, Inc.","15.8","25482366.4","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/efbi",
"EWBC","East West Bancorp, Inc.","60.41","8731904369.02","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ewbc",
"EACQ","Easterly Acquisition Corp.","10.2","66072213.6","n/a","2015","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/eacq",
"EACQU","Easterly Acquisition Corp.","10.1","0","n/a","2015","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/eacqu",
"EACQW","Easterly Acquisition Corp.","0.79","0","n/a","2015","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/eacqw",
"EV","Eaton Vance Corporation","54.35","6549921388.55","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/ev",
"EHTH","eHealth, Inc.","15.38","291265963.22","n/a","2006","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/ehth",
"ELEC","Electrum Special Acquisition Corporation","10.38","187152147.36","n/a","2015","Finance","Business Services","https://www.nasdaq.com/symbol/elec",
"ELECU","Electrum Special Acquisition Corporation","10.7","192921770.4","n/a","2015","Finance","Business Services","https://www.nasdaq.com/symbol/elecu",
"ELECW","Electrum Special Acquisition Corporation","0.32","0","n/a","2015","Finance","Business Services","https://www.nasdaq.com/symbol/elecw",
"ELVT","Elevate Credit, Inc.","7.48","315881267.68","n/a","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/elvt",
"EFC","Ellington Financial LLC","14.73","448311644.94","n/a","2010","Finance","Real Estate","https://www.nasdaq.com/symbol/efc",
"ESBK","Elmira Savings Bank NY (The)","20.5","56496565","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/esbk",
"EMCI","EMC Insurance Group Inc.","26.64","573101151.84","n/a","1982","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/emci",
"EMCF","Emclaire Financial Corp","33.5","76083156.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/emcf",
"EIG","Employers Holdings Inc","40.9","1337667874.4","n/a","2007","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/eig",
"ECPG","Encore Capital Group Inc","44.6","1150868212","n/a","n/a","Finance","Finance Companies","https://www.nasdaq.com/symbol/ecpg",
"ENVA","Enova International, Inc.","22.1","748314574.8","n/a","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/enva",
"ESGR","Enstar Group Limited","212","4120010544","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgr",
"ENFC","Entegra Financial Corp.","28.75","198041931.25","n/a","2014","Finance","Banks","https://www.nasdaq.com/symbol/enfc",
"EBTC","Enterprise Bancorp Inc","34.82","405132232.08","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ebtc",
"EFSC","Enterprise Financial Services Corporation","46.8","1080951487.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/efsc",
"EFX","Equifax, Inc.","117.58","14212389964.54","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/efx",
"EQFN","Equitable Financial Corp.","10.45","35110380.25","n/a","2015","Finance","Savings Institutions","https://www.nasdaq.com/symbol/eqfn",
"EQBK","Equity Bancshares, Inc.","39.44","576195288.16","n/a","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/eqbk",
"ERIE","Erie Indemnity Company","114.41","5982483797.88","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/erie",
"ESQ","Esquire Financial Holdings, Inc.","24.11","179516381.53","n/a","2017","Finance","Commercial Banks","https://www.nasdaq.com/symbol/esq",
"ESSA","ESSA Bancorp, Inc.","14.75","171943301.75","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/essa",
"ESNT","Essent Group Ltd.","42.07","4127144324.66","n/a","2013","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esnt",
"EEFT","Euronet Worldwide, Inc.","71.24","3663126034.88","n/a","1997","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/eeft",
"EVBN","Evans Bancorp, Inc.","45.25","216636637.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/evbn",
"EVR","Evercore Inc.","88.45","3647997569.85","n/a","2006","Finance","Investment Managers","https://www.nasdaq.com/symbol/evr",
"RE","Everest Re Group, Ltd.","254.25","10383511014","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/re",
"EVRI","Everi Holdings Inc.","6.4","440482700.8","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/evri",
"FNB","F.N.B. Corporation","13.17","4262176729.98","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fnb",
"FANH","Fanhua Inc.","25.77","823327301.97","31949061","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/fanh",
"FMAO","Farmers & Merchants Bancorp, Inc.","39.44","365446307.2","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fmao",
"FFKT","Farmers Capital Bank Corporation","40.9","307481823.7","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffkt",
"FMNB","Farmers National Banc Corp.","13.95","385590861.9","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fmnb",
"FBSS","Fauquier Bankshares, Inc.","20.95","79064692.45","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbss",
"FBK","FB Financial Corporation","40.71","1247792358.18","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/fbk",
"FFG","FBL Financial Group, Inc.","70.05","1743627789.45","n/a","1996","Finance","Life Insurance","https://www.nasdaq.com/symbol/ffg",
"FCB","FCB Financial Holdings, Inc.","50.95","2367837919.15","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/fcb",
"AGM","Federal Agricultural Mortgage Corporation","86.56","919481003.2","n/a","n/a","Finance","Finance Companies","https://www.nasdaq.com/symbol/agm",
"FSAC","Federal Street Acquisition Corp.","9.8","563500000","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/fsac",
"FSACU","Federal Street Acquisition Corp.","10.25","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/fsacu",
"FSACW","Federal Street Acquisition Corp.","1.25","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/fsacw",
"FII","Federated Investors, Inc.","32.39","3271189441.12","n/a","1998","Finance","Investment Managers","https://www.nasdaq.com/symbol/fii",
"FNHC","Federated National Holding Company","16.42","208667855.84","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/fnhc",
"FFBW","FFBW, Inc.","11.0159","72842638.75","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ffbw",
"FG","FGL Holdings","9.87","2115831900","n/a","2017","Finance","Life Insurance","https://www.nasdaq.com/symbol/fg",
"FDBC","Fidelity D & D Bancorp, Inc.","49.2","186072678","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fdbc",
"FNF","Fidelity National Financial, Inc.","38.52","10573162315.56","n/a","2014","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/fnf",
"LION","Fidelity Southern Corporation","22.66","612565989.86","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/lion",
"FITB","Fifth Third Bancorp","31.24","21158068000.96","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fitb",
"FITBI","Fifth Third Bancorp","28.91","520380000","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fitbi",
"FNGN","Financial Engines, Inc.","32.95","2077872207.4","n/a","2010","Finance","Investment Managers","https://www.nasdaq.com/symbol/fngn",
"FISI","Financial Institutions, Inc.","30.3","481903410.9","n/a","1999","Finance","Major Banks","https://www.nasdaq.com/symbol/fisi",
"FNTE","FinTech Acquisition Corp. II","9.95","237738663.35","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/fnte",
"FNTEU","FinTech Acquisition Corp. II","10.6","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/fnteu",
"FNTEW","FinTech Acquisition Corp. II","1.22","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/fntew",
"FAC","First Acceptance Corporation","0.81","33400130.49","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/fac",
"FAF","First American Corporation (The)","56.44","6287119520.68","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/faf",
"FBNC","First Bancorp","35.62","1055902823.56","n/a","1987","Finance","Major Banks","https://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","27.32","296323593.36","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fnlc",
"FBP","First BanCorp.","6.31","1365072184.16","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbp",
"BUSE","First Busey Corporation","29.77","1449549914.41","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","25.17","220611148.65","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbiz",
"FCAP","First Capital, Inc.","38.4256","128993355.8784","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fcap",
"FCNCA","First Citizens BancShares, Inc.","408.11","4901566384.55","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcnca",
"FCF","First Commonwealth Financial Corporation","14.01","1366306350.51","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcf",
"FCBC","First Community Bancshares, Inc.","30.54","517343202.24","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","22.95","174234564","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcco",
"FBNK","First Connecticut Bancorp, Inc.","25.35","405040677.6","n/a","2011","Finance","Banks","https://www.nasdaq.com/symbol/fbnk",
"FDEF","First Defiance Financial Corp.","56.99","580289732.92","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fdef",
"FFBC","First Financial Bancorp.","28.15","2747992978.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffbc",
"FFBCW","First Financial Bancorp.","18","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffbcw",
"FFIN","First Financial Bankshares, Inc.","46.6","3148994534","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","42.8","524515926","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/thff",
"FFNW","First Financial Northwest, Inc.","15.81","169932788.97","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffnw",
"FFWM","First Foundation Inc.","18.39","717046843.92","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffwm",
"FGBI","First Guaranty Bancshares, Inc.","26.1","229867267.5","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fgbi",
"FHB","First Hawaiian, Inc.","27.57","3848802961.11","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/fhb",
"FHN","First Horizon National Corporation","18.57","6069328809.78","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fhn",
"INBK","First Internet Bancorp","36.45","306995422.95","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/inbk",
"INBKL","First Internet Bancorp","25.4","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/inbkl",
